Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
78238,1268,57620.0,1599,53.0,17.0,240,13096.0,2.0,2.0,60.0,414.0,30.0,30.0,30.0,0.0,207.0,207.0,207.0,0.0,36194.25779,305.4367746,4365.333333,7477.840687,13000.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,152.7183873,152.7183873,30.0,207.0,100.8,96.94689268,9398.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,30.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,414.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78328,1268,57915.0,1599,53.0,17.0,240,47595.0,2.0,2.0,108.0,230.0,54.0,54.0,54.0,0.0,115.0,115.0,115.0,0.0,7101.586301,84.04244143,15865.0,27433.09594,47542.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,42.02122072,42.02122072,54.0,115.0,78.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,54.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,2.0,230.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
87739,1268,2070.0,1811,443.0,6.0,240,17851972.0,13.0,14.0,880.0,4613.0,313.0,0.0,67.69230769,100.7243637,1460.0,0.0,329.5,511.7072105,307.6970992,1.512437954,686614.3077,3453636.505,17600000.0,-1.0,17900000.0,1487664.333,5092938.054,17700000.0,49.0,191721.0,14747.76923,21200.59607,49181.0,1.0,0.0,0.0,0.0,0.0,272.0,292.0,0.728210867,0.784227087,0.0,1460.0,196.1785714,386.2288761,149172.7447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,203.4444444,67.69230769,329.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,880.0,14.0,4613.0,8192.0,127.0,12.0,20.0,232669.0,0.0,232669.0,232669.0,17600000.0,0.0,17600000.0,17600000.0,BENIGN
78009,1268,56874.0,1599,53.0,17.0,240,251.0,2.0,2.0,62.0,190.0,31.0,31.0,31.0,0.0,95.0,95.0,95.0,0.0,1003984.064,15936.25498,83.66666667,60.91250556,154.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,7968.12749,7968.12749,31.0,95.0,56.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.75,31.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,190.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4507,845,50534.0,1601,80.0,6.0,240,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21505.37634,93.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10752.68817,10752.68817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1444.0,1176.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
76444,1268,51687.0,1599,53.0,17.0,240,49554.0,2.0,2.0,78.0,290.0,39.0,39.0,39.0,0.0,145.0,145.0,145.0,0.0,7426.242079,80.7200226,16518.0,28603.95307,49547.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,40.3600113,40.3600113,39.0,145.0,81.4,58.0585911,3370.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.75,39.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,290.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4551,845,51100.0,1601,80.0,6.0,240,5397451.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741090563,1799150.333,3115442.113,5396553.0,130.0,5397451.0,2698725.5,3815304.239,5396553.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.555817922,0.185272641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4553,845,51120.0,1601,80.0,6.0,240,5118405.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781493454,1706135.0,2954342.629,5117516.0,95.0,5118405.0,2559202.5,3618001.649,5117516.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.58612009,0.195373363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
88274,2104,80.0,1604,2034.0,6.0,240,27042.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,443.7541602,73.9590267,27042.0,0.0,27042.0,27042.0,27042.0,27042.0,0.0,27042.0,27042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,73.9590267,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,913.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4555,845,51140.0,1601,80.0,6.0,240,5857347.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682903028,1952449.0,3381177.095,5856696.0,56.0,5857347.0,2928673.5,4140849.13,5856696.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.512177271,0.170725757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4546,845,51022.0,1601,80.0,6.0,240,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12820.51282,12820.51282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,237.0,236.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
87377,283,443.0,1604,2052.0,6.0,240,3.0,2.0,0.0,37.0,0.0,31.0,6.0,18.5,17.67766953,0.0,0.0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,31.0,22.66666667,14.43375673,208.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,946.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
88277,2104,80.0,1604,2054.0,6.0,240,46.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,260869.5652,43478.26087,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21739.13043,21739.13043,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,913.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4557,845,51178.0,1601,80.0,6.0,240,5346469.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748157335,1782156.333,3086016.302,5345581.0,126.0,5346469.0,2673234.5,3779268.664,5345581.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.561118001,0.187039334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4559,845,51198.0,1601,80.0,6.0,240,5099093.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784453235,1699697.667,2943177.25,5098186.0,122.0,5099093.0,2549546.5,3604320.546,5098186.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.588339926,0.196113309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4561,845,51218.0,1601,80.0,6.0,240,5825625.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686621607,1941875.0,3362825.148,5824931.0,127.0,5825625.0,2912812.5,4118357.478,5824931.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.514966205,0.171655402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
63718,1261,56650.0,1599,88.0,17.0,240,727.0,2.0,2.0,500.0,2860.0,250.0,250.0,250.0,0.0,1430.0,1430.0,1430.0,0.0,4621733.15,5502.063274,242.3333333,418.0015949,725.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,2751.031637,2751.031637,250.0,1430.0,722.0,646.3126179,417720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,902.5,250.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,500.0,2.0,2860.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4563,845,51238.0,1601,80.0,6.0,240,5567654.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718435449,1855884.667,3213704.528,5566751.0,163.0,5567654.0,2783827.0,3935648.864,5566751.0,903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.538826587,0.179608862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
31438,3520,80.0,1596,60988.0,6.0,240,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35087.7193,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,17543.85965,17543.85965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,166.0,229.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4564,845,51258.0,1601,80.0,6.0,240,5314689.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752631057,1771563.0,3067724.402,5313866.0,102.0,5314689.0,2657344.5,3756888.734,5313866.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.564473293,0.188157764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4566,845,51278.0,1601,80.0,6.0,240,5063517.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789964762,1687839.0,2922655.621,5062631.0,135.0,5063517.0,2531758.5,3579194.214,5062631.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.592473571,0.19749119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
82197,2293,443.0,1600,50667.0,6.0,240,89.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,134831.4607,22471.91011,89.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11235.95506,11235.95506,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,114.0,254.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
27570,1265,22.0,1595,44301.0,6.0,240,109.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27522.93578,54.5,9.192388155,61.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,32.0,64.0,9174.311927,18348.62385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,243.0,290.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4569,845,51316.0,1601,80.0,6.0,240,5451688.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733717704,1817229.333,3146780.107,5450818.0,127.0,5451688.0,2725844.0,3853695.188,5450818.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.550288278,0.183429426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4570,845,51336.0,1601,80.0,6.0,240,5188177.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770983719,1729392.333,2994586.534,5187243.0,175.0,5188177.0,2594088.5,3667274.263,5187243.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.578237789,0.19274593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4572,845,51356.0,1601,80.0,6.0,240,5923083.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675323982,1974361.0,3418919.35,5922189.0,163.0,5923083.0,2961541.5,4186987.848,5922189.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.506492987,0.168830996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4574,845,51394.0,1601,80.0,6.0,240,5277739.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757900305,1759246.333,3046332.419,5276848.0,137.0,5277739.0,2638869.5,3730664.972,5276848.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.568425229,0.189475076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
2330,1260,123.0,968,123.0,17.0,240,16425.0,1.0,1.0,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5844.748858,121.7656012,16425.0,0.0,16425.0,16425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,60.88280061,60.88280061,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,48.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4576,845,51414.0,1601,80.0,6.0,240,5016822.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797317505,1672274.0,2895854.724,5016119.0,135.0,5016822.0,2508411.0,3546434.664,5016119.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.597988129,0.199329376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4578,845,51452.0,1601,80.0,6.0,240,5501644.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727055404,1833881.333,3175767.702,5500942.0,129.0,5501644.0,2750822.0,3889257.002,5500942.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.545291553,0.181763851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
7528,1267,49911.0,1153,443.0,6.0,240,118042146.0,135.0,247.0,3486.0,311978.0,309.0,0.0,25.82222222,56.19699714,3237.0,0.0,1263.068826,562.8926807,2672.469204,3.236132288,309821.9055,4199668.536,58100000.0,1.0,118000000.0,880911.5373,7062995.527,58100000.0,4.0,118000000.0,478895.3333,5240758.76,58300000.0,1.0,0.0,0.0,0.0,0.0,2712.0,4952.0,1.143659316,2.092472971,0.0,3237.0,823.6657963,746.1430165,556729.4011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,825.8219895,25.82222222,1263.068826,0.0,0.0,0.0,0.0,0.0,0.0,135.0,3486.0,247.0,311978.0,8192.0,402.0,134.0,20.0,858696.0,886433.3035,1485499.0,231893.0,58000000.0,19562.81621,58100000.0,58000000.0,BENIGN
14849,1263,61741.0,1590,53.0,17.0,240,49407.0,1.0,1.0,44.0,72.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,2347.845447,40.48009391,49407.0,0.0,49407.0,49407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.24004696,20.24004696,44.0,72.0,53.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,44.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,72.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4580,845,51472.0,1601,80.0,6.0,240,5245315.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762585278,1748438.333,3027783.013,5244621.0,131.0,5245315.0,2622657.5,3708016.342,5244621.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.571938959,0.19064632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
14491,1263,61383.0,1590,53.0,17.0,240,50392.0,1.0,1.0,46.0,74.0,46.0,46.0,46.0,0.0,74.0,74.0,74.0,0.0,2381.33037,39.6888395,50392.0,0.0,50392.0,50392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,19.84441975,19.84441975,46.0,74.0,55.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,46.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,74.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4582,845,51492.0,1601,80.0,6.0,240,9804690.0,4.0,4.0,383.0,370.0,383.0,0.0,95.75,191.5,370.0,0.0,92.5,185.0,76.79998042,0.815936047,1400670.0,2391881.483,5004599.0,67.0,4800091.0,1600030.333,2768882.172,4797260.0,844.0,9804623.0,3268207.667,2831107.831,5005174.0,1312.0,0.0,0.0,0.0,0.0,136.0,136.0,0.407968023,0.407968023,0.0,383.0,83.66666667,166.0527025,27573.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,94.125,95.75,92.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,383.0,4.0,370.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4584,845,51530.0,1601,80.0,6.0,240,30423718.0,181.0,91.0,38680.0,63687.0,602.0,0.0,213.7016575,228.3590726,1068.0,0.0,699.8571429,359.6359756,3364.710388,8.94039315,112264.6421,293920.8843,2281931.0,84.0,30400000.0,169020.6556,347442.9607,2281931.0,903.0,30200000.0,335898.0222,456639.3944,2282774.0,2561.0,0.0,0.0,0.0,0.0,5800.0,2920.0,5.949305736,2.991087414,0.0,1068.0,374.970696,361.1674074,130441.8962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,376.3492647,213.7016575,699.8571429,0.0,0.0,0.0,0.0,0.0,0.0,181.0,38680.0,91.0,63687.0,29200.0,1063.0,89.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
